link,noc,job_title,salary
/3188/ca,NOC 2222,"Inspector, Milk",32.82
/3189/ca,NOC 2222,Fish Inspector-grader,32.82
/3190/ca,NOC 2222,Livestock Inspector,32.82
/3191/ca,NOC 2222,Meat Hygiene Inspector,32.82
/3192/ca,NOC 2222,Meat Inspection Supervisor,32.82
/3193/ca,NOC 2222,Plant Primary Products Inspector,32.82
/3194/ca,NOC 2222,Plant Protection Inspector,32.82
/3195/ca,NOC 2222,Poultry Inspector,32.82
/3196/ca,NOC 2222,Seed Grains Inspector,32.82
/3197/ca,NOC 2222,Seed Crop Inspector,32.82
/3198/ca,NOC 2222,Vegetable Inspector,32.82
/3199/ca,NOC 2222,Inspector Of Perishable Goods,32.82
/3200/ca,NOC 2222,Food Products Inspector,32.82
/3201/ca,NOC 2222,Fruit Inspector,32.82
/3202/ca,NOC 2224,Conservation Officer,32.52
/3203/ca,NOC 2224,District Inspector - Fisheries,32.52
/3204/ca,NOC 2224,Fish And Game Warden,32.52
/3205/ca,NOC 2224,Fish And Wildlife Officer,32.52
/3206/ca,NOC 2224,Fishing Area Supervisor,32.52
/3207/ca,NOC 2224,Fisheries Inspector,32.52
/3208/ca,NOC 2224,Fisheries Observer,32.52
/3209/ca,NOC 2224,Fishery Officer,32.52
/3210/ca,NOC 2224,Forest Ranger - Wildlife Management,32.52
/3211/ca,NOC 2224,Game Warden,32.52
/3212/ca,NOC 2224,Natural Resources Officer,32.52
/3213/ca,NOC 2224,Park Ranger,32.52
/3214/ca,NOC 2224,Fisheries Inspector Supervisor,32.52
/3215/ca,NOC 2224,Fisheries Officer Supervisor,32.52
/3216/ca,NOC 2224,District Supervisor - Fisheries,32.52
/3217/ca,NOC 2232,Aeronautical Technologist,31.5
/3218/ca,NOC 2232,Aerospace Engineering Technician,31.5
/3219/ca,NOC 2232,Aerospace Engineering Technologist,31.5
/3220/ca,NOC 2232,Cryonics Engineering Technologist,31.5
/3221/ca,NOC 2232,Heating Designer,31.5
/3222/ca,NOC 2232,Machine Designer,31.5
/3223/ca,NOC 2232,"Designer, Mechanical Engineering Equipment",31.5
/3224/ca,NOC 2232,Mould Designer,31.5
/3225/ca,NOC 2232,Tool And Die Designer,31.5
/3226/ca,NOC 2232,Die Designer,31.5
/3227/ca,NOC 2232,"Engineering Assistant, Mechanical Equipment",31.5
/3228/ca,NOC 2232,Equipment Development Technician,31.5
/3229/ca,NOC 2232,"HVAC (heating, Ventilation And Air Conditioning) Technologist",31.5
/3230/ca,NOC 2232,Tool Designer,31.5
/3231/ca,NOC 2232,"Marine Engineering Technician, Mechanical",31.5
/3232/ca,NOC 2232,Marine Engineering Technologist,31.5
/3233/ca,NOC 2232,Mechanical Engineering Design Technologist,31.5
/3234/ca,NOC 2232,Mechanical Engineering Development Technologist,31.5
/3235/ca,NOC 2232,Mechanical Engineering Technician,31.5
/3236/ca,NOC 2232,Mechanical Engineering Technologist,31.5
/3237/ca,NOC 2232,Mechanical Technologist,31.5
/3238/ca,NOC 2232,Nuclear Engineering Technician,31.5
/3239/ca,NOC 2232,Nuclear Engineering Technologist,31.5
/3240/ca,NOC 2232,Nuclear Technologist,31.5
/3241/ca,NOC 2232,Ship Repair Technician,31.5
/3242/ca,NOC 2232,"Heating, Ventilation And Air Conditioning (HVAC) Systems Specialist",31.5
/3243/ca,NOC 2232,Mechanical Technical Inspector,31.5
/3244/ca,NOC 2232,Thermal Station Technician,31.5
/3246/ca,NOC 2232,Machine Tool Designer,31.5
/3247/ca,NOC 2232,Vibration Technologist,31.5
/3248/ca,NOC 2232,Wind Tunnel Test Technician,31.5
/3249/ca,NOC 2232,Wind Tunnel Test Technologist,31.5
/3250/ca,NOC 2232,Power Equipment Design Technician,31.5
/3251/ca,NOC 2232,Robotics Technologist,31.5
/3252/ca,NOC 2232,Automation Technologist,31.5
/3253/ca,NOC 2232,Home Automation Technician,31.5
/3254/ca,NOC 2232,Robotics Servicing Technician,31.5
/3255/ca,NOC 2232,Robotics Systems Installer And Repairer,31.5
/3256/ca,NOC 2232,Robotics Technician,31.5
/3257/ca,NOC 2234,Building Construction Estimator,31.25
/3258/ca,NOC 2234,Chief Estimator - Construction,31.25
/3259/ca,NOC 2234,Construction Cost Consultant,31.25
/3260/ca,NOC 2234,Cost Estimator - Construction,31.25
/3261/ca,NOC 2234,Electrical Estimator - Construction,31.25
/3262/ca,NOC 2234,Mechanical Estimator - Construction,31.25
/3263/ca,NOC 2234,Trade Contractor Estimator - Construction,31.25
/3264/ca,NOC 2234,Junior Estimator - Construction,31.25
/3265/ca,NOC 2234,Plumbing Estimator - Construction,31.25
/3266/ca,NOC 2234,Principal Estimator - Construction,31.25
/3267/ca,NOC 2234,Quantity Surveyor - Construction,31.25
/3268/ca,NOC 2234,Electrical And Mechanical Quantity Surveyor,31.25
/3269/ca,NOC 2234,Quantity Surveyor-estimator,31.25
/3270/ca,NOC 2234,Contractors Estimator,31.25
/3271/ca,NOC 2234,Professional Estimator - Construction,31.25
/3272/ca,NOC 2234,Professional Quantity Surveyor,31.25
/3273/ca,NOC 2234,Construction Estimator,31.25
/3274/ca,NOC 2242,Alarm System Technician,25.0
/3275/ca,NOC 2242,Alarm Systems Installer,25.0
/3276/ca,NOC 2242,Amplifier Repairer,25.0
/3277/ca,NOC 2242,Audio-video Service Technician,25.0
/3278/ca,NOC 2242,Audiovisual (AV) Equipment Installer And Repairer,25.0
/3279/ca,NOC 2242,Audiovisual (AV) Equipment Repair Supervisor,25.0
/3280/ca,NOC 2242,Business Machine Servicer,25.0
/3281/ca,NOC 2242,Audio Stereo Technician,25.0
/3282/ca,NOC 2242,Closed Circuit Television Installer,25.0
/3283/ca,NOC 2242,Computer Equipment Installer,25.0
/3284/ca,NOC 2242,Computer Equipment Repairer,25.0
/3285/ca,NOC 2242,Computer Equipment Technician - Household And Business Equipment,25.0
/3286/ca,NOC 2242,Computer Field Service Technician,25.0
/3287/ca,NOC 2242,Computer Service Technician,25.0
/3288/ca,NOC 2242,Electronic Cash Registers Servicer,25.0
/3289/ca,NOC 2242,Electronic Equipment Installation And Repair Supervisor,25.0
/3290/ca,NOC 2242,Electronic Equipment Repairer,25.0
/3291/ca,NOC 2242,Electronic Games Repairer,25.0
/3292/ca,NOC 2242,Electronic Games Technician,25.0
/3293/ca,NOC 2242,Electronic Music Equipment Installer And Repairer,25.0
/3294/ca,NOC 2242,Electronic Organ Repairer,25.0
/3295/ca,NOC 2242,Electronic Service Technician Supervisor,25.0
/3296/ca,NOC 2242,Electronics Technician - Household And Business Equipment,25.0
/3297/ca,NOC 2242,"Electronics Technician, Fire Alarms",25.0
/3299/ca,NOC 2242,Field Service Technician - Household And Business Equipment,25.0
/3300/ca,NOC 2242,"Field Service Technician, Electronic Products",25.0
/3301/ca,NOC 2242,Fire Alarm Systems Installer And Servicer,25.0
/3302/ca,NOC 2242,Hearing Aid Repairer,25.0
/3303/ca,NOC 2242,Installer And Repairer - Household And Business Equipment,25.0
/3304/ca,NOC 2242,Office Equipment Service Technician,25.0
/3305/ca,NOC 2242,Office Machine Repairer,25.0
/3306/ca,NOC 2242,Photocopy Machine Technician,25.0
/3307/ca,NOC 2242,Photoelectric Sorting Machine Repairer,25.0
/3308/ca,NOC 2242,"Installer And Repairer, Public Address (P.A.) Systems",25.0
/3309/ca,NOC 2242,Radio Communication Equipment Repairer,25.0
/3310/ca,NOC 2242,Radio Installation And Repair Technician,25.0
/3311/ca,NOC 2242,Radio Maintenance Technician,25.0
/3312/ca,NOC 2242,Radio Repair Supervisor,25.0
/3313/ca,NOC 2242,Radio Repairer,25.0
/3315/ca,NOC 2242,Television Studio Equipment Repairer,25.0
/3316/ca,NOC 2242,Television Repairer,25.0
/3317/ca,NOC 2242,Satellite Antenna Servicer,25.0
/3318/ca,NOC 2242,"Installer, Security Alarms",25.0
/3319/ca,NOC 2242,Security Alarms Technician,25.0
/3320/ca,NOC 2242,Service Technician - Household And Business Equipment,25.0
/3321/ca,NOC 2242,Service Technicians Supervisor - Household And Business Equipment,25.0
/3322/ca,NOC 2242,Stereo Repair Technician,25.0
/3323/ca,NOC 2242,"Supervisor, Television Repair",25.0
/3324/ca,NOC 2242,Synthesizer Repairer,25.0
/3325/ca,NOC 2242,Technical Service Representative - Household And Business Equipment,25.0
/3326/ca,NOC 2242,Household And Business Equipment Technician,25.0
/3327/ca,NOC 2242,Television Camera Repairer,25.0
/3328/ca,NOC 2242,Television Installation And Repair Technician,25.0
/3329/ca,NOC 2242,Totalizator Systems Technician,25.0
/3330/ca,NOC 2242,Video Camera Repairer - Household And Business Equipment,25.0
/3331/ca,NOC 2242,"Repairer, Video Cassette Recorders",25.0
/3332/ca,NOC 2242,"Technician, Video Equipment Installation And Repair - Household And Business Equipment",25.0
/3333/ca,NOC 2242,Audio-video Repair Technician,25.0
/3334/ca,NOC 2242,Photocopy Machine Servicer,25.0
/3335/ca,NOC 2242,Television Servicer,25.0
/3336/ca,NOC 2242,Computer Repair Technician,25.0
/3337/ca,NOC 2242,Automatic Teller Machine (ATM) Servicer,25.0
/3338/ca,NOC 2242,Electronic Service Technician Apprentice,25.0
/3339/ca,NOC 2242,Radio And Television Service Technician,25.0
/3340/ca,NOC 2242,Radio And Television Service Technician Apprentice,25.0
/3341/ca,NOC 2242,Photocopier Repairer,25.0
/3342/ca,NOC 2242,Photocopier Servicer,25.0
/3343/ca,NOC 2242,Electronics Technician - Consumer Products,25.0
/3345/ca,NOC 2244,Aircraft Avionics Technician,38.46
/3346/ca,NOC 2244,Aircraft Electrical Equipment Inspector And Tester,38.46
/3347/ca,NOC 2244,Aircraft Electrical Technician,38.46
/3348/ca,NOC 2244,Aircraft Electrician,38.46
/3349/ca,NOC 2244,Aircraft Electronic Equipment Inspector And Tester,38.46
/3350/ca,NOC 2244,Aircraft Electronic Equipment Installer,38.46
/3351/ca,NOC 2244,"Instrument Inspector, Aircraft",38.46
/3352/ca,NOC 2244,Aircraft Instrument Mechanic,38.46
/3353/ca,NOC 2244,Aircraft Instrument Technician,38.46
/3354/ca,NOC 2244,Aircraft Maintenance Engineer (AME) - Avionics,38.46
/3355/ca,NOC 2244,Avionics And Electronics Calibration Specialist,38.46
/3356/ca,NOC 2244,"Inspector, Avionics",38.46
/3357/ca,NOC 2244,Instruments And Accessories Inspector - Avionics,38.46
/3358/ca,NOC 2244,Avionics Mechanic,38.46
/3359/ca,NOC 2244,Avionics Systems Installer,38.46
/3360/ca,NOC 2244,Avionics Technician,38.46
/3361/ca,NOC 2244,Certified Avionics Technician,38.46
/3362/ca,NOC 2244,Communications Equipment Repairer - Avionics,38.46
/3363/ca,NOC 2244,Aircraft Electrical Inspector,38.46
/3364/ca,NOC 2244,Aircraft And Missile Electrotechnician - Avionics,38.46
/3365/ca,NOC 2244,Electrotechnician - Avionics,38.46
/3366/ca,NOC 2244,Missile Electrotechnician - Avionics,38.46
/3367/ca,NOC 2244,Instrument Overhaul And Repair Mechanic - Avionics,38.46
/3368/ca,NOC 2244,"Electronics Inspector, Missiles",38.46
/3369/ca,NOC 2244,Electronics Mechanic - Avionics,38.46
/3371/ca,NOC 2244,Instrument Inspector And Tester - Avionics,38.46
/3372/ca,NOC 2244,Instrument Mechanic - Avionics,38.46
/3373/ca,NOC 2244,Instrument Overhaul Technician - Avionics,38.46
/3374/ca,NOC 2244,Precision Instrument Technician - Avionics,38.46
/3375/ca,NOC 2244,Radio And Electronic Overhaul And Repair Mechanic - Avionics,38.46
/3376/ca,NOC 2244,Radio And Radar Equipment Inspector - Avionics,38.46
/3377/ca,NOC 2244,Radio And Radar Equipment Installer - Avionics,38.46
/3378/ca,NOC 2244,Radio Communication Equipment Repairer - Avionics,38.46
/3379/ca,NOC 2244,Rocket Components Mechanic - Avionics,38.46
/3380/ca,NOC 2244,Shop Inspector - Avionics,38.46
/3381/ca,NOC 2244,Instrument Shop Inspector - Avionics,38.46
/3382/ca,NOC 2244,Electrical Accessories Shop Inspector - Avionics,38.46
/3383/ca,NOC 2244,Aircraft Electrical Mechanic,38.46
/3384/ca,NOC 2244,Aviation Electrical Components Technician,38.46
/3385/ca,NOC 2244,Aviation Electronic Components Technician,38.46
/3386/ca,NOC 2244,Aviation Instrument Technician,38.46
/3387/ca,NOC 2244,Avionics Maintenance Technician,38.46
/3389/ca,NOC 2244,Aircraft Electronic Components Technician,38.46
/3390/ca,NOC 2244,Electrical And Electronics Technician - Avionics,38.46
/3391/ca,NOC 2244,Electronic Accessories Repair And Overhaul Mechanic - Avionics,38.46
/3392/ca,NOC 2244,Aircraft Electronics Inspector,38.46
/3393/ca,NOC 2244,Apprentice Avionics Technician,38.46
/3394/ca,NOC 2244,Aircraft Electrical System Mechanic,38.46
/3395/ca,NOC 2244,Aircraft Electronic System Mechanic,38.46
/3396/ca,NOC 2251,Architectural Assistant,26.0
/3397/ca,NOC 2251,Architectural Design Technician,26.0
/3398/ca,NOC 2251,Architectural Design Technologist,26.0
/3399/ca,NOC 2251,Architectural Technician,26.0
/3400/ca,NOC 2251,Architectural Technologist,26.0
/3401/ca,NOC 2251,Residential Buildings Technologist,26.0
/3402/ca,NOC 2251,Registered Building Technologist,26.0
/3403/ca,NOC 2251,Registered Building Technician,26.0
/3404/ca,NOC 2252,Container Designer,28.0
/3405/ca,NOC 2252,Furniture Designer,28.0
/3406/ca,NOC 2252,Industrial Designer,28.0
/3407/ca,NOC 2252,Industrial Products Designer,28.0
/3408/ca,NOC 2252,Fixture Designer,28.0
/3409/ca,NOC 2252,Industrial Design Consultant,28.0
/3410/ca,NOC 2252,Product Designer,28.0
/3411/ca,NOC 2252,Business Products Designer,28.0
/3412/ca,NOC 2252,Consumer Products Designer,28.0
/3413/ca,NOC 2252,Ergonomic Products Designer,28.0
/3414/ca,NOC 2252,Toy Designer - Industrial Design,28.0
/3415/ca,NOC 2253,Aeronautical Draftsperson,26.15
/3416/ca,NOC 2253,Air Conditioning Systems Draftsperson,26.15
/3417/ca,NOC 2253,Architectural Draftsperson,26.15
/3418/ca,NOC 2253,CAD (computer-assisted Drafting) Draftsperson - Printed Circuit Boards,26.15
/3419/ca,NOC 2253,CAD (computer-aided Design) Technologist,26.15
/3420/ca,NOC 2253,"Checker, Drafting",26.15
/3421/ca,NOC 2253,Chief Draftsperson,26.15
/3422/ca,NOC 2253,"Draftsperson, Civil",26.15
/3423/ca,NOC 2253,Commercial Draftsperson,26.15
/3424/ca,NOC 2253,Computer-assisted Design And Drafting Technologist,26.15
/3425/ca,NOC 2253,CAD (computer-aided Design) Specialist - Drafting,26.15
/3426/ca,NOC 2253,Computer-assisted Drafting (CAD) Technician,26.15
/3427/ca,NOC 2253,Computer-assisted Electromechanical Design Draftsperson,26.15
/3428/ca,NOC 2253,Draftsperson - Computer-assisted Design,26.15
/3429/ca,NOC 2253,Design And Drafting Technologist,26.15
/3430/ca,NOC 2253,Drafting Design Checker,26.15
/3431/ca,NOC 2253,Design Draftsperson,26.15
/3432/ca,NOC 2253,Design Technician - Drafting,26.15
/3433/ca,NOC 2253,Design Technologist - Drafting,26.15
/3434/ca,NOC 2253,Detail Draftsperson,26.15
/3435/ca,NOC 2253,Draftsperson,26.15
/3436/ca,NOC 2253,Drafting Supervisor,26.15
/3437/ca,NOC 2253,Drafting Technician,26.15
/3438/ca,NOC 2253,Drafting Technologist,26.15
/3439/ca,NOC 2253,"Draftsperson, Process Piping",26.15
/3440/ca,NOC 2253,Draftspersons Supervisor,26.15
/3441/ca,NOC 2253,Electrical Draftsperson,26.15
/3442/ca,NOC 2253,Electromechanical Draftsperson,26.15
/3443/ca,NOC 2253,Electronic Draftsperson,26.15
/3444/ca,NOC 2253,Geological Draftsperson,26.15
/3445/ca,NOC 2253,Geophysical Draftsperson,26.15
/3446/ca,NOC 2253,Heating And Ventilation Systems Draftsperson,26.15
/3447/ca,NOC 2253,Draftsperson Hull - Shipbuilding And Repair,26.15
/3448/ca,NOC 2253,Hydraulic Machinery Draftsperson,26.15
/3449/ca,NOC 2253,Shipbuilding Draftsperson,26.15
/3450/ca,NOC 2253,Mechanical Building Draftsperson,26.15
/3451/ca,NOC 2253,Mine Draftsperson,26.15
/3452/ca,NOC 2253,Petroleum Exploration Draftsperson,26.15
/3453/ca,NOC 2253,Refrigeration Systems Draftsperson,26.15
/3454/ca,NOC 2253,General Draftsperson,26.15
/3455/ca,NOC 2253,Electrical Drafting Supervisor,26.15
/3456/ca,NOC 2253,Engineering Design And Drafting Technologist,26.15
/3457/ca,NOC 2253,Drafting Group Leader,26.15
/3458/ca,NOC 2253,"Illustrator, Technical - Drafting",26.15
/3459/ca,NOC 2253,Marine Drafting Supervisor,26.15
/3460/ca,NOC 2253,Optical Draftsperson,26.15
/3461/ca,NOC 2253,Piping Draftsperson,26.15
/3462/ca,NOC 2253,Structural Draftsperson,26.15
/3463/ca,NOC 2253,Structural Steel Draftsperson,26.15
/3464/ca,NOC 2253,Drafting Office Supervisor,26.15
/3465/ca,NOC 2253,Tool Checker - Drafting,26.15
/3466/ca,NOC 2253,Drafting Tracer,26.15
/3467/ca,NOC 2253,Drafting Clerk,26.15
/3468/ca,NOC 2253,Tool Design Draftsperson,26.15
/3469/ca,NOC 2253,Ship Detail Draftsperson,26.15
/3470/ca,NOC 2253,Heating Systems Draftsperson,26.15
/3471/ca,NOC 2253,Steel Frame Draftsman/woman,26.15
/3472/ca,NOC 2253,Survey Draftsperson,26.15
/3473/ca,NOC 2253,Mechanical Draftsperson,26.15
/3474/ca,NOC 2253,CAD (computer-assisted Drafting),26.15
/3475/ca,NOC 2253,CAD Operator,26.15
/3476/ca,NOC 2253,Computer-aided Drafting (CAD) Technician,26.15
/3477/ca,NOC 2253,Engineering Draftsperson,26.15
/3478/ca,NOC 2253,Electrical Marine Draftsperson,26.15
/3479/ca,NOC 2253,Municipal Draftsperson,26.15
/3480/ca,NOC 2253,Structural Steel Drafter-detailer,26.15
/3481/ca,NOC 2253,Steel Detailer - Drafting,26.15
/3482/ca,NOC 2255,Aerial Photograph Interpreter,35.06
/3483/ca,NOC 2255,Aerial Photograph Technician,35.06
/3484/ca,NOC 2255,Aerial Survey Technician,35.06
/3485/ca,NOC 2255,Airborne Data Acquisition Specialist,35.06
/3486/ca,NOC 2255,Cartographer,35.06
/3487/ca,NOC 2255,Cartographic Compiler,35.06
/3488/ca,NOC 2255,Cartographic Draftsman/woman,35.06
/3489/ca,NOC 2255,Mapping Technician,35.06
/3490/ca,NOC 2255,Cartographic Technologist,35.06
/3491/ca,NOC 2255,"Draftsman/woman, Map",35.06
/3492/ca,NOC 2255,Map Editor,35.06
/3493/ca,NOC 2255,Geographic Information Systems (GIS) Technician,35.06
/3494/ca,NOC 2255,Geographic Information Systems (GIS) Technologist,35.06
/3495/ca,NOC 2255,Land Information System (LIS) Technician,35.06
/3496/ca,NOC 2255,Land Information System (LIS) Technologist,35.06
/3498/ca,NOC 2255,Photo Cartographer,35.06
/3499/ca,NOC 2255,Photogrammetric Technician,35.06
/3500/ca,NOC 2255,Photogrammetric Technologist,35.06
/3501/ca,NOC 2255,Photogrammetrist,35.06
/3502/ca,NOC 2255,Remote Sensing (RS) Technician,35.06
/3503/ca,NOC 2255,Remote Sensing (RS) Technologist,35.06
/3505/ca,NOC 2255,Geological Mapping Technician,35.06
/3506/ca,NOC 2255,Geological Information System Technician,35.06
/3507/ca,NOC 2255,Geological Information System Technologist,35.06
/3508/ca,NOC 2255,Geomatics Technician - Aerial Surveys,35.06
/3509/ca,NOC 2255,Geomatics Technician - Cartography,35.06
/3510/ca,NOC 2255,Geomatics Technician - Geographical Information Systems (GIS),35.06
/3511/ca,NOC 2255,Geomatics Technician - Photogrammetry,35.06
/3512/ca,NOC 2255,Geomatics Technician - Remote Sensing,35.06
/3513/ca,NOC 2255,Geomatics Technologist - Aerial Surveys,35.06
/3514/ca,NOC 2255,Geomatics Technologist - Cartography,35.06
/3515/ca,NOC 2255,Geomatics Technologist - Geographical Information Systems,35.06
/3516/ca,NOC 2255,Geomatics Technologist - Photogrammetry,35.06
/3517/ca,NOC 2255,Geomatics Technologist - Remote Sensing,35.06
/3518/ca,NOC 2255,Remote Sensing (RS) Application Specialist,35.06
/3519/ca,NOC 2255,Softcopy Photogrammetrist,35.06
/3520/ca,NOC 2255,Aerial Photograph Analyst,35.06
/3521/ca,NOC 2255,Aerial Survey Technologist,35.06
/3522/ca,NOC 2261,Acoustic Emission Technician,35.5
/3523/ca,NOC 2261,Acoustic Emission Tester,35.5
/3524/ca,NOC 2261,Black Light Technician - Non-destructive Testing,35.5
/3525/ca,NOC 2261,Boiler Tester,35.5
/3526/ca,NOC 2261,Dye Penetrant Tester,35.5
/3527/ca,NOC 2261,Eddy Current Technician,35.5
/3528/ca,NOC 2261,Eddy Current Tester,35.5
/3529/ca,NOC 2261,Fluorescent Penetrant Testing Technician,35.5
/3530/ca,NOC 2261,Fluoroscope Tester,35.5
/3531/ca,NOC 2261,Forging Tester,35.5
/3532/ca,NOC 2261,Hydrostatic Tester,35.5
/3533/ca,NOC 2261,Industrial Radiographer,35.5
/3534/ca,NOC 2261,Industrial Radiographer - Radiotelephony,35.5
/3535/ca,NOC 2261,Infrared Tester,35.5
/3536/ca,NOC 2261,Infrared Thermographer,35.5
/3537/ca,NOC 2261,Infrared Technician,35.5
/3538/ca,NOC 2261,Non-destructive Inspection Tester,35.5
/3539/ca,NOC 2261,"Testing Technician, Ultraviolet Light",35.5
/3540/ca,NOC 2261,Liquid Penetrant Technician - Non-destructive Testing,35.5
/3542/ca,NOC 2261,Magnetic Particle Testing Technician,35.5
/3543/ca,NOC 2261,Magnetic Particle Tester,35.5
/3544/ca,NOC 2261,NDT (non-destructive Testing) Maintenance Technician,35.5
/3545/ca,NOC 2261,Non-destructive Inspector,35.5
/3546/ca,NOC 2261,Non-destructive Examination Technician,35.5
/3547/ca,NOC 2261,Pipe Tester - Non-destructive Testing,35.5
/3549/ca,NOC 2261,Pressure Tank Tester,35.5
/3550/ca,NOC 2261,Qualified Operator - Non-destructive Testing,35.5
/3551/ca,NOC 2261,Radiographic Technician - Non-destructive Testing,35.5
/3552/ca,NOC 2261,Radiographic Tester,35.5
/3553/ca,NOC 2261,Reflectoscope Tester,35.5
/3554/ca,NOC 2261,Non-destructive Inspection Technician,35.5
/3555/ca,NOC 2261,Thermographer-tester,35.5
/3556/ca,NOC 2261,"Trainee, Non-destructive Testing",35.5
/3557/ca,NOC 2261,Ultrasonic Immersion Tester,35.5
/3558/ca,NOC 2261,Ultrasonic Technician - Non-destructive Testing,35.5
/3559/ca,NOC 2261,Ultrasonic Testing Technician,35.5
/3560/ca,NOC 2261,Vibration Analysis Technician - Non-destructive Testing,35.5
/3561/ca,NOC 2261,Weld Tester,35.5
/3564/ca,NOC 2261,Infrared Thermography Technician,35.5
/3565/ca,NOC 2261,Dye Penetrant Technician,35.5
/3566/ca,NOC 2261,Aircraft Non-destructive Inspection Technician,35.5
/3568/ca,NOC 2261,Magnetic Particle Technician,35.5
/3569/ca,NOC 2261,Pressure Vessel Tester,35.5
/3570/ca,NOC 2261,Visual Inspection Technician - Welding,35.5
/3571/ca,NOC 2261,Liquid Penetrant Testing Technician,35.5
/3572/ca,NOC 2264,Boiler Installation Inspector,32.69
/3573/ca,NOC 2264,Bridge And Building Inspector,32.69
/3574/ca,NOC 2264,Bridge Inspector,32.69
/3575/ca,NOC 2264,Bridge Inspector - Construction And Maintenance,32.69
/3576/ca,NOC 2264,Building Construction Inspector,32.69
/3577/ca,NOC 2264,Building Inspector,32.69
/3578/ca,NOC 2264,Building Inspector - Electrical Wiring,32.69
/3579/ca,NOC 2264,Building Safety Inspector,32.69
/3580/ca,NOC 2264,Building Inspector - Structure,32.69
/3581/ca,NOC 2264,Carpentry Inspector,32.69
/3582/ca,NOC 2264,Closed Circuit TV Sewer Inspector,32.69
/3583/ca,NOC 2264,Canada Mortgage And Housing Corporation (CMHC) Inspector,32.69
/3584/ca,NOC 2264,Compliance Inspector - Buildings,32.69
/3585/ca,NOC 2264,Highway Construction Inspector,32.69
/3586/ca,NOC 2264,Construction Inspector,32.69
/3587/ca,NOC 2264,Safety Officer - Construction,32.69
/3588/ca,NOC 2264,Dam Construction Inspector,32.69
/3589/ca,NOC 2264,Ditch Construction Inspector,32.69
/3590/ca,NOC 2264,Electrical Energy Installation Inspector,32.69
/3591/ca,NOC 2264,Electrical Safety Inspector,32.69
/3592/ca,NOC 2264,Electrical Wiring Inspector - Construction,32.69
/3593/ca,NOC 2264,Construction Field Inspector,32.69
/3594/ca,NOC 2264,Flood Damage Inspector - Construction Sites,32.69
/3595/ca,NOC 2264,Building Construction Inspector Foreman/woman,32.69
/3596/ca,NOC 2264,Construction Inspector Supervisor,32.69
/3597/ca,NOC 2264,Highway Construction Inspector Foreman/woman,32.69
/3598/ca,NOC 2264,Pipeline Inspector Foreman/woman,32.69
/3599/ca,NOC 2264,Pipeline Construction Inspector Foreman/woman,32.69
/3600/ca,NOC 2264,Home Inspector,32.69
/3601/ca,NOC 2264,Housing Rehabilitation Inspector,32.69
/3602/ca,NOC 2264,Industrial Construction Safety Inspector,32.69
/3603/ca,NOC 2264,Housing Construction Inspector,32.69
/3604/ca,NOC 2264,"Inspector, Pipeline Construction",32.69
/3605/ca,NOC 2264,"Inspector, Sewer Construction",32.69
/3606/ca,NOC 2264,"Inspector, Tunnel Construction",32.69
/3607/ca,NOC 2264,Plumbing Inspector,32.69
/3608/ca,NOC 2264,Pre-stressed Concrete Inspector,32.69
/3609/ca,NOC 2264,"Inspector, Reinforced Concrete",32.69
/3610/ca,NOC 2264,"Inspector, Structural Ironwork",32.69
/3611/ca,NOC 2264,"Inspector, Structural Steel",32.69
/3612/ca,NOC 2264,Construction Inspector And Tester,32.69
/3613/ca,NOC 2264,"Inspector, Irrigation - Construction",32.69
/3614/ca,NOC 2264,"Inspector, Maintenance - Construction",32.69
/3615/ca,NOC 2264,"Inspector, Masonry",32.69
/3616/ca,NOC 2264,"Mine Inspector, Construction",32.69
/3617/ca,NOC 2264,"Inspector, Road Paving",32.69
/3618/ca,NOC 2264,"Inspector, Public Works - Construction",32.69
/3619/ca,NOC 2264,"Inspector, Refinery Equipment",32.69
/3620/ca,NOC 2264,"Inspector, Road Grading",32.69
/3621/ca,NOC 2264,Sand And Gravel Inspector - Construction,32.69
/3622/ca,NOC 2264,Soil Inspector - Construction,32.69
/3623/ca,NOC 2264,Waterworks Construction Inspector,32.69
/3624/ca,NOC 2264,"Inspector, Wiring - Domestic Installation",32.69
/3625/ca,NOC 2264,"Inspector, Wiring - Industrial Installation",32.69
/3626/ca,NOC 2264,Industrial Electric Installation Inspector,32.69
/3627/ca,NOC 2264,Electrical Inspector - Construction,32.69
/3628/ca,NOC 2273,Home Trade Master,34.0
/3629/ca,NOC 2273,Master Mariner,34.0
/3630/ca,NOC 2273,Self-propelled Drilling Rig Captain,34.0
/3631/ca,NOC 2273,"Captain, Passenger Ship",34.0
/3632/ca,NOC 2273,Dredge Mate,34.0
/3633/ca,NOC 2273,Riverboat Captain,34.0
/3634/ca,NOC 2273,Coast Guard Vessel Commanding Officer,34.0
/3635/ca,NOC 2273,Ship Operation Chief Officer,34.0
/3636/ca,NOC 2273,"Captain, Offshore Rig",34.0
/3637/ca,NOC 2273,Ferryboat Master,34.0
/3638/ca,NOC 2273,Ferryboat Operator,34.0
/3639/ca,NOC 2273,Ship Pilot,34.0
/3640/ca,NOC 2273,Coast Guard Vessel Chief Officer,34.0
/3641/ca,NOC 2273,Coast Guard Vessel Second Officer,34.0
/3642/ca,NOC 2273,Home Trade Mate,34.0
/3644/ca,NOC 2273,Deck Officer - Cadet,34.0
/3645/ca,NOC 2273,Dredge Captain,34.0
